  0.0, 10.0,  1.0, 35.0,  0.0, 21.7,207.3,997.6, 24.2,39.53307738670936,  0.0,  0.0,334.94450279696986
  0.0, 10.0,  1.0, 36.0,  0.0, 22.0,206.7,999.0, 23.1,39.71115427750807,  0.0,  0.0,308.7525319435774
  0.0, 10.0,  1.0, 37.0,  0.0, 22.3,206.1,999.2, 23.0,39.88923116830679,  0.0,  0.0,286.9613621861569
  0.0, 10.0,  1.0, 38.0,  0.0, 22.6,205.5,996.4, 25.3,40.06730805910551,  0.0,  0.0,260.8259378877675
  0.0, 10.0,  1.0, 39.0,  0.0, 22.9,205.0,994.2, 27.1,40.24538494990422,  0.0,  0.0,257.62898800887797
  0.0, 10.0,  1.0, 40.0,  0.0, 23.2,204.5,992.9, 28.1,40.423461840702934,  0.0,  0.0,263.38585352033556
  0.0, 10.0,  1.0, 41.0,  0.0, 23.4,204.0,990.4, 30.0,40.60153873150165,  1.0,  0.0,260.4256325257751
  0.0, 10.0,  1.0, 42.0,  0.0, 23.6,203.4,984.3, 34.0,40.77961562230037,  1.0,  0.0,259.0017190066002
  0.0, 10.0,  1.0, 43.0,  0.0, 23.8,202.9,978.8, 37.5,40.95769251309908,  1.0,  0.0,251.2118462199658
  0.0, 10.0,  1.0, 44.0,  0.0, 24.1,202.4,973.8, 40.5,41.1357694038978,  2.0,  0.0,268.45473137026136
  0.0, 10.0,  1.0, 45.0,  0.0, 24.3,201.9,970.3, 42.5,41.31384629469651,  2.0,  0.0,270.04810595308834
  0.0, 10.0,  1.0, 46.0,  0.0, 24.5,201.5,969.7, 42.9,41.491923185495224,  2.0,  0.0,270.58022899021927
  0.0, 10.0,  1.0, 47.0,  0.0, 24.6,201.0,973.5, 40.8,41.670000076293945,  2.0,  0.0,266.18309047963305
  0.0, 10.0,  1.0, 48.0,  0.0, 24.7,200.4,975.1, 39.9,41.84807696709266,  2.0,  0.0,274.36478801834465
  0.0, 10.0,  1.0, 49.0,  0.0, 24.8,199.8,977.7, 38.3,42.02615385789137,  2.0,  0.0,294.0016580513687
  0.0, 10.0,  1.0, 50.0,  0.0, 24.9,199.1,979.7, 37.2,42.204230748690094,  1.0,  0.0,331.09585155148267
  0.0, 10.0,  1.0, 51.0,  0.0, 24.9,198.4,983.7, 34.6,42.38230763948881,  1.0,  0.0,362.6609677308141
  0.0, 10.0,  1.0, 52.0,  0.0, 24.9,197.8,988.3, 31.6,42.56038453028752,  1.0,  0.0,397.5650841944275
  0.0, 10.0,  1.0, 53.0,  0.0, 24.9,197.2,992.9, 28.4,42.738461421086235,  0.0,  0.0,439.80256223117306
  0.0, 10.0,  1.0, 54.0,  0.0, 24.9,196.6,994.7, 27.0,42.91653831188495,  0.0,  0.0,485.98548286342196
  0.0, 10.0,  1.0, 55.0,  0.0, 25.0,195.9,995.3, 26.5,43.09461520268367,  0.0,  0.0,551.8794767836898
  0.0, 10.0,  1.0, 56.0,  0.0, 25.2,195.4,995.4, 26.5,43.272692093482384,  0.0,  0.0,609.3447426818498
  0.0, 10.0,  1.0, 57.0,  0.0, 25.5,195.0,997.8, 24.8,43.4507689842811,  0.0,  0.0,664.903934672042
  0.0, 10.0,  1.0, 58.0,  0.0, 25.9,194.6,998.5, 24.4,43.62884587507981,  0.0,  0.0,727.2266785477252
  0.0, 10.0,  1.0, 59.0,  0.0, 26.2,194.4,999.3, 23.8,43.806922765878525,  0.0,  0.0,765.3332500793308
  0.0, 10.0,  1.0, 60.0,  0.0, 26.6,194.0,999.3, 23.9,43.984999656677246,  0.0,  0.0,827.8514020657242
  0.0, 10.0,  1.0, 61.0,  0.0, 26.9,193.5,999.9, 23.6,44.16307654747596,  0.0,  0.0,892.0156506687513
  0.0, 10.0,  1.0, 62.0,  0.0, 27.2,192.8,1000.5, 23.2,44.341153438274674,  0.0,  0.0,973.840535466008
  0.0, 10.0,  1.0, 63.0,  0.0, 27.5,192.0,1001.5, 22.4,44.519230329073395,  0.0,  0.0,1065.0928499538938
  0.0, 10.0,  1.0, 64.0,  0.0, 27.7,191.1,1001.1, 22.8,44.69730721987211,  0.0,  0.0,1159.87392093094
  0.0, 10.0,  1.0, 65.0,  0.0, 28.0,190.3,1001.4, 22.6,44.87538411067082,  0.0,  0.0,1252.4595080280612
  0.0, 10.0,  1.0, 66.0,  0.0, 28.3,189.4,1001.7, 22.5,45.053461001469536,  0.0,  0.0,1354.810365209662
  0.0, 10.0,  1.0, 67.0,  0.0, 28.6,188.6,1002.0, 22.3,45.23153789226825,  0.0,  0.0,1448.0639516353294
  0.0, 10.0,  1.0, 68.0,  0.0, 28.9,187.7,1001.8, 22.6,45.40961478306697,  0.0,  0.0,1551.120399099751
  0.0, 10.0,  1.0, 69.0,  0.0, 29.3,186.7,1001.2, 23.1,45.587691673865685,  0.0,  0.0,1669.6174600851875
  0.0, 10.0,  1.0, 70.0,  0.0, 29.8,185.6,999.3, 24.8,45.7657685646644,  0.0,  0.0,1803.3871323915866
  0.0, 10.0,  1.0, 71.0,  0.0, 30.3,184.3,999.4, 24.9,45.94384545546311,  0.0,  0.0,1956.7187065821952
  0.0, 10.0,  1.0, 72.0,  0.0, 30.8,182.9,998.6, 25.6,46.121922346261826,  0.0,  0.0,2120.0786113032023
  0.0, 10.0,  1.0, 73.0,  0.0, 31.4,181.4,999.3, 25.2,46.29999923706055,  0.0,  0.0,2202.6840543828057
  0.0,  9.0,  2.0,  0.0,  0.0,14.600000000000001,249.2,995.9309090255964,20.371997833251953,74.08000183105469,  0.0,  0.0,456.83375414058685
  0.0,  9.0,  2.0,  1.0,  0.0, 14.8,248.5,993.8, 22.2,72.56472899697043,  0.0,  0.0,438.47149790565766
  0.0,  9.0,  2.0,  2.0,  0.0, 15.0,247.8,990.9, 24.5,71.04945616288619,  0.0,  0.0,434.5601540909974
  0.0,  9.0,  2.0,  3.0,  0.0, 15.2,247.1,990.0, 25.2,69.53418332880193,  0.0,  0.0,403.46129809866727
  0.0,  9.0,  2.0,  4.0,  0.0, 15.4,246.4,988.2, 26.5,68.01891049471769,  0.0,  0.0,350.20194932207977
  0.0,  9.0,  2.0,  5.0,  0.0, 15.6,245.7,989.1, 25.9,66.50363766063343,  0.0,  0.0,308.92641830239745
  0.0,  9.0,  2.0,  6.0,  0.0, 15.8,245.1,989.9, 25.3,64.98836482654919,  0.0,  0.0,282.94324786948937
  0.0,  9.0,  2.0,  7.0,  0.0, 16.1,244.5,991.2, 24.4,63.47309199246493,  0.0,  0.0,262.14985759613495
  0.0,  9.0,  2.0,  8.0,  0.0, 16.3,243.9,991.4, 24.3,61.95781915838068,  0.0,  0.0,270.9660512694906
  0.0,  9.0,  2.0,  9.0,  0.0, 16.5,243.3,991.7, 24.1,60.44254632429643,  0.0,  0.0,296.6492500639205
  0.0,  9.0,  2.0, 10.0,  0.0, 16.8,242.7,991.6, 24.3,58.92727349021218,  0.0,  0.0,329.42888798377453
  0.0,  9.0,  2.0, 11.0,  0.0, 17.0,242.0,990.6, 25.1,57.41200065612793,  0.0,  0.0,388.6951838954507
  0.0,  9.0,  2.0, 12.0,  0.0, 17.2,241.4,991.1, 24.8,55.89672782204368,  0.0,  0.0,444.0065027221938
  0.0,  9.0,  2.0, 13.0,  0.0, 17.3,240.7,992.1, 24.2,54.38145498795943,  0.0,  0.0,516.3399053206158
  0.0,  9.0,  2.0, 14.0,  0.0, 17.4,240.0,992.4, 24.1,52.86618215387517,  0.0,  0.0,590.2708493508793
  0.0,  9.0,  2.0, 15.0,  0.0, 17.5,239.3,991.6, 24.8,51.35090931979093,  0.0,  0.0,665.2669447374595
  0.0,  9.0,  2.0, 16.0,  0.0, 17.7,238.7,990.6, 25.7,49.83563648570667,  0.0,  0.0,728.7755946602447
  0.0,  9.0,  2.0, 17.0,  0.0, 17.9,238.1,988.9, 27.0,48.32036365162243,  0.0,  0.0,793.426587974255
  0.0,  9.0,  2.0, 18.0,  0.0, 18.1,237.4,988.1, 27.7,46.80509081753817,  0.0,  0.0,870.0681679585566
  0.0,  9.0,  2.0, 19.0,  0.0, 18.3,236.7,987.4, 28.3,45.28981798345393,  0.0,  0.0,947.3944748320281
  0.0,  9.0,  2.0, 20.0,  0.0, 18.5,236.1,986.9, 28.8,43.77454514936967,  0.0,  0.0,1014.1561880648745
  0.0,  9.0,  2.0, 21.0,  0.0, 18.7,235.6,986.1, 29.5,42.25927231528542,  1.0,  0.0,1070.2584221000475
